FuncName,FcCreateVM,StdDev,NewContainer,StdDev,NewTask,StdDev,TaskStart,StdDev,TaskWait,StdDev,Total,StdDev
helloworld,964799,NaN,1287756,NaN,203402,NaN,28515,NaN,71,NaN,2484543,NaN
helloworld,968980,NaN,1556349,NaN,181311,NaN,8334,NaN,109,NaN,2715083,NaN
helloworld,965438,NaN,1423217,NaN,226532,NaN,25693,NaN,94,NaN,2640974,NaN
helloworld,970249,NaN,1674084,NaN,182526,NaN,7666,NaN,59,NaN,2834584,NaN
helloworld,967366,2659.8,1485351,166898.5,198442,21295.1,17552,11093.1,83,22.5,2668796,146459.8
helloworld,965857,NaN,1314943,NaN,195275,NaN,77294,NaN,74,NaN,2553443,NaN
helloworld,969336,NaN,1435977,NaN,231556,NaN,43714,NaN,93,NaN,2680676,NaN
helloworld,971667,NaN,1733462,NaN,186720,NaN,8855,NaN,165,NaN,2900869,NaN
helloworld,970352,NaN,1603671,NaN,182613,NaN,9440,NaN,55,NaN,2766131,NaN
helloworld,969303,2487.6,1522013,184082.3,199041,22309.1,34825,32667.4,96,48.1,2725279,146079.6
helloworld,927479,NaN,1350724,NaN,192322,NaN,36731,NaN,74,NaN,2507330,NaN
helloworld,942275,NaN,1471727,NaN,258198,NaN,10241,NaN,96,NaN,2682537,NaN
helloworld,950309,NaN,1716443,NaN,177005,NaN,9278,NaN,92,NaN,2853127,NaN
helloworld,946730,NaN,1603170,NaN,177716,NaN,8229,NaN,96,NaN,2735941,NaN
helloworld,941698,10033.0,1535516,158670.3,201310,38576.5,16119,13765.4,89,10.5,2694733,143823.3
helloworld,981930,NaN,1694498,NaN,182666,NaN,8191,NaN,99,NaN,2867384,NaN
helloworld,980027,NaN,1566543,NaN,182994,NaN,9332,NaN,108,NaN,2739004,NaN
helloworld,979106,NaN,1432086,NaN,199637,NaN,59410,NaN,89,NaN,2670328,NaN
helloworld,975535,NaN,1306003,NaN,185435,NaN,31837,NaN,120,NaN,2498930,NaN
helloworld,979149,2681.3,1499782,167833.6,187683,8064.5,27192,24080.4,104,13.2,2693911,153514.4
helloworld,951317,NaN,1622305,NaN,217579,NaN,9292,NaN,117,NaN,2800610,NaN
helloworld,951319,NaN,1307772,NaN,205041,NaN,8166,NaN,111,NaN,2472409,NaN
helloworld,950291,NaN,1448206,NaN,226645,NaN,29090,NaN,59,NaN,2654291,NaN
helloworld,965156,NaN,1720579,NaN,181801,NaN,8080,NaN,162,NaN,2875778,NaN
helloworld,954520,7106.7,1524715,183307.0,207766,19445.0,13657,10303.5,112,42.2,2700772,177862.2
helloworld,963233,NaN,1701316,NaN,202576,NaN,9771,NaN,91,NaN,2876987,NaN
helloworld,947610,NaN,1333079,NaN,185514,NaN,33368,NaN,128,NaN,2499699,NaN
helloworld,959891,NaN,1578595,NaN,212933,NaN,9266,NaN,86,NaN,2760771,NaN
helloworld,960114,NaN,1440095,NaN,184329,NaN,9431,NaN,125,NaN,2594094,NaN
helloworld,957712,6905.3,1513271,160677.8,196338,13852.6,15459,11941.2,107,22.1,2682887,168506.0
helloworld,963258,NaN,1431368,NaN,214983,NaN,8679,NaN,86,NaN,2618374,NaN
helloworld,970054,NaN,1714411,NaN,176880,NaN,7884,NaN,104,NaN,2869333,NaN
helloworld,965040,NaN,1300533,NaN,205047,NaN,18356,NaN,113,NaN,2489089,NaN
helloworld,969673,NaN,1574443,NaN,191422,NaN,7330,NaN,142,NaN,2743010,NaN
helloworld,967006,3382.1,1505188,178795.6,197083,16573.5,10562,5225.2,111,23.4,2679951,163362.6
helloworld,948701,NaN,1471027,NaN,201016,NaN,9024,NaN,86,NaN,2629854,NaN
helloworld,952525,NaN,1614259,NaN,182198,NaN,9253,NaN,111,NaN,2758346,NaN
helloworld,953407,NaN,1744048,NaN,190742,NaN,9242,NaN,111,NaN,2897550,NaN
helloworld,937718,NaN,1352384,NaN,202735,NaN,64430,NaN,113,NaN,2557380,NaN
helloworld,948087,7208.6,1545429,170283.2,194172,9579.6,22987,27628.7,105,12.9,2710782,149695.4
helloworld,953223,NaN,1313893,NaN,205992,NaN,18929,NaN,106,NaN,2492143,NaN
helloworld,956270,NaN,1446471,NaN,211221,NaN,31131,NaN,96,NaN,2645189,NaN
helloworld,956713,NaN,1588918,NaN,198846,NaN,8552,NaN,125,NaN,2753154,NaN
helloworld,958425,NaN,1727397,NaN,166773,NaN,8136,NaN,96,NaN,2860827,NaN
helloworld,956157,2166.0,1519169,178556.3,195708,19945.7,16687,10846.7,105,13.7,2687828,157381.5
helloworld,970223,NaN,1699651,NaN,192548,NaN,9686,NaN,110,NaN,2872218,NaN
helloworld,967502,NaN,1565303,NaN,191511,NaN,8006,NaN,54,NaN,2732376,NaN
helloworld,967695,NaN,1296558,NaN,196236,NaN,17249,NaN,75,NaN,2477813,NaN
helloworld,966992,NaN,1427810,NaN,201217,NaN,46276,NaN,95,NaN,2642390,NaN
helloworld,968103,1444.1,1497330,173874.0,195378,4389.1,20304,17775.1,83,24.3,2681199,165307.1
